edades_train,pred_train
89.11,82.005974
22.0,19.942413
25.0,28.010628
23.0,27.504326
23.0,17.38327
70.33264887063655,75.51718
28.0,20.231888
30.0,27.006653
69.0,70.14635
19.0,15.135275
21.0,26.304379
32.0,18.27702
48.0,36.05634
30.0,25.991959
19.0,19.718578
86.41,71.39812
25.0,21.418518
12.2,21.097202
21.0,14.854816
52.0,51.49536
21.0,20.488031
27.0,18.513226
22.0,28.168144
71.0,75.078804
80.65,77.881
60.101300479123886,58.16944
77.0,69.34086
25.0,31.98164
48.67898699520876,43.323856
26.0,29.253448
20.0,15.708571
78.0,70.47917
25.84,22.26825
48.0,40.1286
52.0,50.030502
22.0,38.946915
22.2,18.609371
49.13,52.906517
17.0,18.17956
20.0,17.103182
59.0,56.014038
9.0,11.322323
12.0,15.919942
17.0,19.273617
83.81108829568788,80.27921
54.0,63.5411
83.0,81.94916
51.0,37.514694
23.14,28.99554
42.0,49.344368
73.0,76.6012
19.0,18.245445
24.876112251882272,20.757982
9.54,13.175645
51.39,54.53111
26.0,34.112583
19.0,27.10987
83.0,76.73758
71.0,57.826775
11.7,12.253987
20.0,20.066204
63.73,63.84826
14.6,17.213959
69.0,74.939064
23.0,16.401947
22.0,28.258255
42.0,45.784473
36.46817248459959,32.494503
87.0,73.01907
23.0,15.520075
14.0,15.846331
23.0,16.591862
32.0,27.650482
41.0,36.539543
15.0,22.840492
21.02,17.518515
28.0,27.928446
24.45,17.178452
13.1,13.6432495
19.0,14.442925
20.0,14.815648
23.0,18.017334
28.0,21.783886
29.0,30.229511
41.17,43.755753
33.28,28.988342
20.0,17.185143
67.0,63.54319
73.0,71.4747
61.0,55.51026
90.0,75.91963
34.0,23.876663
68.48459958932239,64.2861
21.0,21.809975
65.09514031485284,67.394485
23.08,24.414753
21.0,22.930283
24.0,20.583841
30.0,32.99952
28.0,34.75634
20.4,20.009853
57.48,53.347633
57.23,52.707123
70.71047227926078,64.60974
21.0,18.663319
69.0,70.76492
31.134839151266256,30.145397
52.0,57.245132
13.9,17.566301
61.78507871321013,73.539795
44.0,46.525482
13.0,23.843803
25.0,20.255646
69.0,70.00211
20.0,22.579258
62.0,63.357113
33.0,39.8274
43.0,44.620293
70.0,77.04848
24.37,25.143078
44.0,33.019585
24.71,29.428314
33.0,32.553764
51.0,45.626503
24.0,24.494465
55.0,58.72909
25.0,23.808243
29.0,35.44759
51.0,52.07127
22.0,36.759968
51.0,44.1159
82.0,76.5109
22.0,32.121464
64.66255989048597,51.964684
22.0,26.724768
22.0,20.494884
75.0,75.082306
27.0,22.438585
40.0,53.96704
29.0,21.107876
20.0,19.435223
26.0,26.692322
37.0,36.039055
66.0,61.75061
19.0,17.570156
12.5,17.000092
60.0,52.05368
20.0,17.024712
16.0,14.495556
24.0,30.475842
70.0,70.255165
44.0,47.95971
